Battery Capacity (kWh),Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Vehicle Model_BMW i3,Vehicle Model_Chevy Bolt,Vehicle Model_Hyundai Kona,Vehicle Model_Nissan Leaf,Vehicle Model_Tesla Model 3,Charging Station Location_Chicago,Charging Station Location_Houston,Charging Station Location_Los Angeles,Charging Station Location_New York,Charging Station Location_San Francisco,Time of Day_Afternoon,Time of Day_Evening,Time of Day_Morning,Time of Day_Night,Day of Week_Friday,Day of Week_Monday,Day of Week_Saturday,Day of Week_Sunday,Day of Week_Thursday,Day of Week_Tuesday,Day of Week_Wednesday,Charger Type_DC Fast Charger,Charger Type_Level 1,Charger Type_Level 2,User Type_Casual Driver,User Type_Commuter,User Type_Long-Distance Traveler
50.0,2024-01-15,2024-01-15,67.23,0.5,37.24,21.01,38.02,94.37,57.59,12.27,6.0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False
85.0,2024-01-15,2024-01-15,42.69,2.92,17.93,28.0,35.8,95.56,73.05,-4.13,5.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
50.0,2024-01-15,2024-01-15,76.72,3.77,44.14,35.85,10.9,69.96,247.41,27.96,0.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False
62.0,2024-01-15,2024-01-15,60.97,2.5,6.68,37.05,75.86,92.36,266.82,20.47,6.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
62.0,2024-01-15,2024-01-15,48.32,2.31,19.59,49.14,27.01,55.86,161.4,3.5,2.0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
62.0,2024-01-15,2024-01-15,65.54,1.16,31.86,37.49,25.2,96.76,78.61,0.95,6.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
100.0,2024-01-15,2024-01-15,68.75,0.55,10.76,28.29,81.28,66.08,284.85,13.79,3.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False
85.0,2024-01-15,2024-01-15,67.44,1.81,16.1,15.0,89.87,93.9,36.06,34.08,3.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False
75.0,2024-01-15,2024-01-15,10.45,1.43,39.89,32.56,82.76,60.78,85.92,20.63,0.0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
100.0,2024-01-15,2024-01-15,30.81,1.04,18.98,18.35,60.73,61.21,155.71,29.11,5.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
85.0,2024-01-15,2024-01-15,62.1,2.48,30.53,8.86,43.89,81.47,285.79,-8.56,1.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
100.0,2024-01-15,2024-01-15,28.86,2.11,38.34,37.45,27.68,92.57,107.0,13.19,2.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
75.0,2024-01-15,2024-01-16,33.37,2.49,41.93,7.41,58.61,71.22,279.52,15.42,8.02,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
77.61,2024-01-16,2024-01-16,73.09,1.75,30.39,9.6,29.67,99.86,227.73,2.59,7.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
75.0,2024-01-16,2024-01-16,26.99,3.55,46.58,36.5,23.69,56.11,237.51,25.11,1.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
85.0,2024-01-16,2024-01-16,6.94,3.29,13.29,16.89,88.61,81.44,230.32,1.2,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
50.0,2024-01-16,2024-01-16,42.29,2.01,37.81,7.81,81.1,92.83,242.45,36.83,10.542355329753589,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
100.0,2024-01-16,2024-01-16,30.04,1.64,13.37,35.95,14.36,80.39,217.92,34.95,6.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
62.0,2024-01-16,2024-01-16,10.39,1.24,47.77,21.49,56.66,73.29,188.15,16.83,0.0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-01-16,2024-01-16,45.72,2.87,47.84,31.23,35.42,88.85,156.88,34.3,7.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
50.0,2024-01-16,2024-01-16,24.6,2.01,11.82,29.23,51.19,63.47,263.83,14.21,1.0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
62.0,2024-01-16,2024-01-16,23.15,3.28,25.4,11.0,76.82,50.97,61.05,15.61,4.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False
85.0,2024-01-16,2024-01-16,52.72,0.56,6.42,34.4,37.68,81.91,225.3,0.17,7.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True
100.0,2024-01-16,2024-01-16,42.69,2.27,46.49,36.94,15.27,60.95,264.9,36.57,4.0,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
48.64,2024-01-16,2024-01-16,68.25,1.63,29.21,9.46,85.9,91.28,50.41,37.53,0.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
85.0,2024-01-16,2024-01-16,56.42,0.83,25.4,29.85,32.61,65.16,12.81,17.6,4.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
75.0,2024-01-16,2024-01-16,52.9,1.55,15.57,18.54,89.84,97.5,36.74,32.57,3.0,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True
50.0,2024-01-16,2024-01-16,28.16,2.29,23.39,29.76,72.9,23.89999185236553,23.47,15.45,3.0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
100.0,2024-01-16,2024-01-16,1.36,1.57,16.27,23.87,40.92,83.07,152.26,-6.55,3.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
85.0,2024-01-16,2024-01-16,8.93,3.78,25.6,0.23,86.75,71.8,275.08,1.42,2.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
75.0,2024-01-16,2024-01-16,55.78,1.38,46.33,30.47,29.61,88.38,10.88,14.24,4.0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False
85.0,2024-01-16,2024-01-16,16.67,1.81,32.99,28.16,77.49,88.67,281.89,33.73,6.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
100.0,2024-01-16,2024-01-16,13.28,1.76,59.15,13.61,76.56,81.58,257.61,4.21,5.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
50.0,2024-01-16,2024-01-16,7.67,0.75,25.46,17.36,86.16,81.62,53.31,27.26,2.54,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True
75.0,2024-01-16,2024-01-17,42.69,3.62,23.22,17.86,70.6,89.35,71.32,33.11,4.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
62.0,2024-01-16,2024-01-17,64.94,3.64,49.32,15.32,49.3,73.24,41.76,12.25,4.0,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True
100.0,2024-01-16,2024-01-17,70.06,3.4,42.95,15.24,95.79,66.38,164.03,38.87,1.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
85.0,2024-01-17,2024-01-17,42.69,1.33,27.85,24.65,10.01,58.15,284.58,22.17,7.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
100.0,2024-01-17,2024-01-17,46.56,1.67,35.78,23.56,77.28,95.75,197.53,1.65,1.5,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
50.0,2024-01-17,2024-01-17,54.88,1.89,6.99,6.56,64.28,82.38,127.07,30.59,2.82,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False
50.0,2024-01-17,2024-01-17,13.73,5.45254316916102,12.48,21.09,82.91,90.83,166.72,6.79,2.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
75.0,2024-01-17,2024-01-17,74.22,2.83,3.57,29.17,55.29,90.1,152.26,3.21,4.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
50.0,2024-01-17,2024-01-17,20.58,1.54,37.03,31.68,22.54,84.67,205.51,6.74,2.0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
75.0,2024-01-17,2024-01-17,36.05,1.65,49.85,7.46,46.33,52.15,57.66,6.88,4.0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False
62.0,2024-01-17,2024-01-17,31.74,1.96,11.13,11.74,58.97,81.67,87.27,-9.57,3.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False
85.0,2024-01-17,2024-01-17,64.54,3.97,17.56,32.97,17.19,57.14,258.38,12.33,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
85.0,2024-01-17,2024-01-17,41.57,2.53,27.88,37.11,25.53,73.36,240.39,-2.13,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,False,False
75.0,2024-01-17,2024-01-17,34.38,3.15,3.81,35.35,41.11,63.03,150.83,18.0,6.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
60.79,2024-01-17,2024-01-17,12.12,2.85,8.0,37.31,30.07,90.21,256.23,20.99,2.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
85.0,2024-01-17,2024-01-17,48.27,3.65,43.14,10.33,60.6,71.95,152.26,33.55,4.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False
50.0,2024-01-17,2024-01-17,26.4,0.96,47.76,10.57,29.48,87.34,247.34,22.88,7.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
62.0,2024-01-17,2024-01-17,54.63,2.23,27.77,37.76,55.81,60.03,246.29,-4.37,2.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
75.0,2024-01-17,2024-01-17,69.45,1.07,49.42,15.31,27.56,63.29,150.11,37.9,7.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
85.0,2024-01-17,2024-01-17,66.19,2.5,2.54,13.99,88.32,103.06,69.74,21.85,1.0,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
75.0,2024-01-17,2024-01-17,13.66,0.8,14.33,8.28,62.25,82.89,209.09,36.09,3.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
71.65,2024-01-17,2024-01-17,31.81,3.67,32.84,32.94,78.61,55.81,188.7,14.48,3.0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
62.0,2024-01-17,2024-01-17,79.46,2.9,25.41,18.27,28.46,49.1,48.23,32.54,3.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True
50.0,2024-01-17,2024-01-17,26.62,1.32,22.74,29.94,59.93,69.52,193.0,28.9,5.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
62.0,2024-01-17,2024-01-17,42.69,0.81,19.93,22.62,45.15,83.96,284.75,28.97,4.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
100.0,2024-01-17,2024-01-17,64.4,1.46,35.93,14.25,96.12,57.32,139.55,5.97,7.0,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
75.0,2024-01-17,2024-01-18,41.59,3.31,39.75,35.66,76.77,55.04,53.09,-3.18,5.0,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
75.0,2024-01-18,2024-01-18,76.45,2.52,19.77,35.76,81.36,66.48,131.79,18.51,6.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
100.0,2024-01-18,2024-01-18,19.9,1.85,33.64,30.71,14.37,93.02,10.03,22.19,7.0,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
46.88,2024-01-18,2024-01-18,25.1,3.78,24.43,30.55,19.64,65.47,289.54,-8.68,6.0,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
50.0,2024-01-18,2024-01-18,27.05,1.11,4.52,33.46,52.03,105.62,58.73,20.57,3.0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
50.0,2024-01-18,2024-01-18,30.18,2.97,40.18,7.26,64.16,65.4,104.54,26.18,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
85.0,2024-01-18,2024-01-18,15.34,3.39,43.5,30.95,41.89,95.38,172.29,36.04,0.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
62.0,2024-01-18,2024-01-18,45.34,3.02,11.27,11.66,78.22,74.81,277.64,37.97,0.0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False
50.0,2024-01-18,2024-01-18,60.26,3.03,31.22,11.47,51.19,66.23,175.97,6.87,7.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
